"CVEGEO_origin","CVEGEO_destination","proxy_uso"
"1304800010285","1304800011546",47.79
"1304800010285","1305100781664",13.61
"1304800010285","1305100951698",26.05
"1304800010355","1300300010283",26.05
"1304800010355","1304800010054",25.87
"1304800010355","1304800010158",31.34
"1304800010355","1304800010196",418.9
"1304800010355","1304800010209",81.87
"1304800010355","1304800010213",8.91
"1304800010355","1304800010228",29.64
"1304800010355","1304800010355",34.77
"1304800010355","1304800010425",30.57
"1304800010355","1304800010834",57.59
"1304800010355","1304800010976",23.44
"1304800010355","1304800010995",10.26
"1304800010355","1304800011245",88.63
"1304800010355","1304800011423",26.01
"1304800010355","1304800011940",4.02
"1304800010355","1304800012008",13.06
"1304800010355","1304800012154",24.74
"1304800010355","1304800012347",9.69
"1304800010355","130480001239A",32.15
"1304800010355","1304800012474",58.92
"1304800010355","1305100971325",5.19
"1304800010355","130510100133A",25.09
"1304800010355","1305101331522",42.42
"1304800010355","1305101471630",9.54
"1304800010355","1305101471645",22.99
"130480001036A","13001001A",34.47
"130480001036A","130480001004A",25.87
"130480001036A","1304800010251",153.27
"130480001036A","130480001036A",165.12
"130480001036A","1304800010548",26.01
"130480001036A","1304800010783",55.86
"130480001036A","1304800010868",4.41
"130480001036A","1304800010995",27.25
"130480001036A","1304800011527",18.23
"130480001036A","1304800012370",44.47
"130480001036A","130480001239A",23.17
"130480001036A","1304800012421",23.44
"130480001036A","1304800012741",12.79
"130480001036A","1304801582686",26.01
"130480001036A","1305100141147",59.08
"130480001036A","1305100901274",58.08
"130480001036A","1305101021363",5.68
"130480001036A","1305101191467",33.63
"130480001036A","130510577_Z",98.17
"130480001036A","130750013_Q",3.98
"130480001036A","130820022_S",68.1
"130480001036A","1308301330320",156.7
"1304800010389","1304800010139",24.46
"1304800010389","1304800010158",33.21
"1304800010389","1304800010162",65.04
"1304800010389","1304800010228",23.44
"1304800010389","1304800010389",28.83
"1304800010389","1304800010406",26.01
"1304800010389","1304800010764",50.51
"1304800010389","1304800010779",28.86
"1304800010389","1304800010919",198.53
"1304800010389","1304800010923",223.28
"1304800010389","1304800011048",23.06
"1304800010389","1304800011137",22.49
"1304800010389","1304800011387",35.43
"1304800010389","1304800012188",9.63
"1304800010389","1304800012347",194.67
"1304800010389","130480001260A",26.01
"1304800010389","1304800012614",25.25
"1304800010389","130510139158A",33.88
"1304800010389","130570015",23.44
"1304800010406","1304800010069",73.45
"1304800010406","1304800010213",27.25
"1304800010406","1304800010285",23.66
"1304800010406","1304800010406",26.05
"1304800010406","1304800010444",2.64
"1304800010406","1304800010764",72.22
"1304800010406","1304800011052",19.85
"1304800010406","1304800012101",31.34
"1304800010406","130480001253A",29.74
"1304800010406","1304800012826",46.17
"1304800010406","1308200020126",90.66
"1304800010406","130830068_M",29.74
"1304800010425","1300300010175",7.27
"1304800010425","1300900010145",22.3
"1304800010425","1304800010247",7.27
"1304800010425","1304800010586",31.34
"1304800010425","1304800010923",24.73
"1304800010425","1304800010957",43.4
"1304800010425","1304800010995",33.07
"1304800010425","1304800012347",52.5
"1304800010425","130510577_Z",17.05
"1304800010425","130760001042A",26.25
"1304800010444","130390017",41.41
"1304800010444","1304800010213",128.66
"1304800010444","1304800010406",7.64
"1304800010444","1304800010586",14.92
"1304800010444","1304800010618",12.73
"1304800010444","1304800010779",8
"1304800010444","1304800012192",25.35
"1304800010444","1305101471630",44.87
"1304800010444","130510577_Z",107.38
"1304800010478","1304800010054",52.79
"1304800010478","1304800010162",25.25
"1304800010478","1304800010478",53.39
"1304800010478","1304800010942",85.94
"1304800010478","1304800011442",1
"1304800010478","1304800011936",20.05
"1304800010478","1304800011940",10.05
"1304800010478","130480001196A",31.34
"1304800010478","1304800012120",31.34
"1304800010478","1304800012154",19.31
"1304800010478","1304800012262",19.26
"1304800010478","130480001239A",30.57
"1304800010478","1304800012563",31.34
"1304800010478","1304800012667",24.73
"1304800010478","1305101482164",25.87
"1304800010478","130770164_X",23.73
"1304800010478","1308301330424",38.28
"1304800010529","13022001A",26.25
"1304800010529","1304800010162",26.25
"1304800010529","1304800010529",54.91
"1304800010529","1304800010548",18.09
"1304800010529","1304800010779",11.31
"1304800010529","1304800010976",16.35
"1304800010529","1304800010980",31.34
"1304800010529","1304800011052",36.19
"1304800010529","1304800011156",37.28
"1304800010529","1304800011550",17.05
"1304800010529","1304800012347",245.08
"1304800010529","1304800012402",20.58
"1304800010529","1304800012756",23.58
"1304800010529","1305100901274",4.94
"1304800010529","1305100931293",24.66
"1304800010529","130510099172A",51.14
"1304800010529","1305101381880",86.86
"1304800010529","1305101471630",31.34
"1304800010529","130510148215A",26.01
"1304800010529","130520023",30.57
"1304800010529","130820022_S",26.05
"1304800010548","130220024",23.17
"1304800010548","1304800010548",158
"1304800010548","1304800010586",40.41
"1304800010548","1304800010764",31.34
"1304800010548","1304800010891",23.44
"1304800010548","1304800011936",19.26
"1304800010548","130480001196A",2.64
"1304800010548","1304800012008",7.62
"1304800010548","1304800012366",2.78
"1304800010548","130480001239A",2.2
"1304800010548","1304800012506",37.29
"1304800010548","1305100231185",54.1
"1304800010548","130510139158A",39.21
"1304800010548","130510577_Z",29.64
"1304800010548","130760025",23.17
"1304800010586","1304800010139",13.88
"1304800010586","1304800010444",52.08
"1304800010586","1304800010548",17.38
"1304800010586","1304800010586",103.93
"1304800010586","1304800010764",22.99
"1304800010586","130480001082A",122.28
"1304800010586","1304800011527",12.13
"1304800010586","1304800012347",15.25
"1304800010586","130480001253A",220.25
"1304800010586","1304800012915",35.04
"1304800010586","1305100010204",26.25
"1304800010586","1305100270670",55.62
"1304800010586","130510562_A",29.64
"1304800010586","1306600010029",24.46
"1304800010586","130690016_I",77.41
"1304800010586","1306900420622",29.64
"1304800010586","130750013_Q",56.89
"1304800010586","1308200020215",26.11
"1304800010586","130820022_S",89.2
"1304800010590","1304200010084",41.72
"1304800010590","1304800010622",106.75
"1304800010590","130480020_V",49.02
"1304800010590","130510577_Z",26.25
"1304800010603","1304800010603",70.2
"1304800010603","1304800010976",17.25
"1304800010603","1304800011423",30.57
"1304800010603","1305100921683",26.25
"1304800010603","130510099172A",13.48
"1304800010603","130820022_S",26.01
"1304800010618","1304800010196",79.43
"1304800010618","1304800010209",113.31
"1304800010618","1304800010548",24.46
"1304800010618","1304800010618",25.87
"1304800010618","1304800010622",13.08
"1304800010618","1304800011156",80.94
"1304800010618","1304800011264",27.83
"1304800010618","1304800011512",73.11
"1304800010618","1304800011550",24.57
"1304800010618","1304800012370",19.28
"1304800010618","130510078165A",78.14
"1304800010618","1305100781664",24.45
"1304800010618","130510148215A",26.01
"1304800010618","130750013_Q",41.27
"1304800010618","130820022_S",24.57
"1304800010622","130370116",129.32
"1304800010622","1304800010389",22.3
"1304800010622","1304800010406",23.44
"1304800010622","1304800010529",58.09
"1304800010622","1304800010618",73.11
"1304800010622","1304800010622",44.76
"1304800010622","1304800010783",51.41
"1304800010622","1304800011372",42.84
"1304800010622","1304800011438",20
"1304800010622","1304800011508",19.27
"1304800010622","1304800012050",15.29
"1304800010622","1304800012101",26.05
"1304800010622","1304800012347",4.94
"1304800010622","130480020_V",28.03
"1304800010622","1305100961700",31.34
"1304800010622","1305101482130",23.44
"1304800010622","130750013_Q",27.23
"1304800010622","130760044",26.25
"1304800010622","130820022_S",22.99
"1304800010694","1304800010694",24.82
"1304800010694","1304800010834",27.66
"1304800010745","1304800010425",57.36
"1304800010745","1304800010478",24.73
"1304800010745","1304800010548",70.2
"1304800010745","1304800010745",23.58
"1304800010745","1304800011387",36.19
"1304800010745","1304800012347",25.25
"1304800010745","130480020_V",62.91
"130480001075A","1304800011118",24.57
"130480001075A","130510577_Z",27.25
"1304800010764","130020040",23.58
"1304800010764","13008003A",49.69
"1304800010764","1304800010158",31.34
"1304800010764","1304800010228",31.34
"1304800010764","1304800010406",53.01
"1304800010764","1304800010586",25.87
"1304800010764","1304800010622",24
"1304800010764","1304800010745",16.92
"1304800010764","1304800010764",104.62
"1304800010764","1304800010783",29.64
"1304800010764","1304800011048",36.15
"1304800010764","1304800011118",35.51
"1304800010764","1304800011508",30.01
"1304800010764","1304800011546",24.56
"1304800010764","1304800011940",55.61
"1304800010764","130480001196A",31.34
"1304800010764","1304800012116",23.44
"1304800010764","1304800012169",51.17
"1304800010764","1304800012347",37.74
"1304800010764","130480001285A",24.73
"1304800010764","130480270",4.21
"1304800010764","1305100270666",49.31
"1304800010764","1305100631255",132.69
"1304800010764","1305101141452",31.34
"1304800010764","130690016_I",17.98
"1304800010764","1307500010066",107.68
"1304800010764","1308301020513",19.56
"1304800010779","1304800010251",7.27
"1304800010779","1304800010586",25.87
"1304800010779","1304800010764",40.66
"1304800010779","1304800010779",63.29
"1304800010779","1304800010976",20.05
"1304800010779","1304800011245",3.28
"1304800010779","1304800011508",43.1
"1304800010779","1304800012135",24.73
"1304800010779","1304800012366",10.43
"1304800010779","130480020_V",88.22
"1304800010779","1304801532898",77.92
"1304800010779","1304801532900",56.78
"1304800010779","1305100270717",23.58
"1304800010779","1305100842357",31.34
"1304800010779","1305101421908",26.05
"1304800010779","130510577_Z",114.92
"1304800010779","130770001054A",23.44
"1304800010783","1304800010105",14.79
"1304800010783","1304800010622",31.1
"1304800010783","1304800010779",55.82
"1304800010783","1304800010783",99.49
"1304800010783","1304800010834",2.72
"1304800010783","1304800010849",35.47
"1304800010783","1304800011118",45.11
"1304800010783","1304800011298",193.93
"1304800010783","1304800011550",4.36
"1304800010783","1304800012101",43.89
"1304800010783","1304800012173",225.81
"1304800010783","1304800012421",33.25
"1304800010783","1304800012474",146.05
"1304800010783","1304800012489",12.84
"1304800010783","1304800012493",45.13
"1304800010783","130480020_V",54.51
"1304800010783","1305100270670",22.3
"1304800010783","1305100921683",24.46
"1304800010783","1305101251819",30.62
"1304800010783","130510577_Z",24.46
"1304800010783","130520023",32.15
"1304800010783","1306900420571",23.44
"1304800010783","130820022_S",24.46
"1304800010783","1308301330424",26.01
"1304800010815","13038001A",34.16
"1304800010815","1304800010162",37.75
"1304800010815","1304800010196",46.81
"1304800010815","1304800010815",31.34
"1304800010815","1304800012402",9
"1304800010815","130480016",16.4
"1304800010815","130480020_V",40.77
"1304800010815","130480270",25.25
"130480001082A","1304800010139",144.52
"130480001082A","130480001082A",24.73
"130480001082A","1304800010834",40.99
"130480001082A","1304800010853",30.26
"130480001082A","1305101482145",25.87
"1304800010834","1304800010143",19.14
"1304800010834","1304800010834",26.05
"1304800010834","1304800011194",1
"1304800010849","1304800010834",57.92
"1304800010849","1304800010923",35.47
"1304800010853","1304800010143",23.58
"1304800010853","1304800010764",218.93
"1304800010853","1304800010815",217.43
"1304800010853","130480016",29.74
"1304800010868","1304800010139",40.19
"1304800010868","1304800010868",52.03
"1304800010868","1304800010904",17.95
"1304800010872","1304800010139",23.44
"1304800010872","1304800010196",25.87
"1304800010872","1304800010213",70.86
"1304800010872","1304800010872",45.98
"1304800010872","1304800010976",23.44
"1304800010872","1304800012417",30.57
"1304800010891","13038001A",141.16
"1304800010891","1304800010251",25.99
"1304800010891","1304800010548",46.43
"1304800010891","1304800010891",94.92
"1304800010891","1304800011071",37.28
"1304800010891","1304800011090",83.61
"1304800010891","1304800012008",29.74
"1304800010904","1304800010143",23.17
"1304800010904","1304800010209",28.91
"1304800010904","1304800010868",98.14
"1304800010904","1304800010904",98.14
"1304800010904","130480001118A",35.28
"1304800010904","1304800011546",169.56
"1304800010919","13008003A",22.99
"1304800010919","130480001004A",31.72
"1304800010919","1304800010139",37.86
"1304800010919","1304800010196",2.24
"1304800010919","1304800010389",70.61
"1304800010919","1304800010478",95.57
"1304800010919","1304800010745",26.01
"1304800010919","1304800010783",28.86
"1304800010919","1304800010815",15.02
"1304800010919","1304800010919",58.97
"1304800010919","1304800010957",17.34
"1304800010919","1304800010976",60.31
"1304800010919","1304800010995",26.25
"1304800010919","1304800011137",16.77
"1304800010919","130480001196A",26.01
"1304800010919","1304800012135",20.6
"1304800010919","1304800012173",79.88
"1304800010919","1304800012652",56.58
"1304800010919","130540013",27.25
"1304800010919","1306100020376",26.01
"1304800010919","130690016_I",23.44
"1304800010919","130770001054A",30.57
"1304800010923","130480001004A",14.79
"1304800010923","1304800010196",35.62
"1304800010923","1304800010209",26.25
"1304800010923","1304800010389",145.01
"1304800010923","1304800010919",19.03
"1304800010923","1304800010923",61.59
"1304800010923","1304800010976",47.48
"1304800010923","1304800011118",44.06
"1304800010923","1304800012402",22.88
"1304800010923","1304800012417",7.27
"1304800010923","1304800012544",58.52
"1304800010923","1304800012614",40.92
"1304800010923","1305100041077",14.27
"1304800010923","1305100981715",40.79
"1304800010923","130510577_I",26.25
"1304800010923","130510577_Z",25.87
"1304800010923","130770001054A",26.25
"1304800010923","130830068_G",34.07
"1304800010938","130480001004A",26.25
"1304800010938","1304800010779",30.57
"1304800010938","1304800010938",75.35
"1304800010938","1304800010980",46.7
"1304800010938","1304800010995",22.99
"1304800010938","1304800011048",23.58
"1304800010938","1304800011601",31.34
"1304800010938","1304800012347",26.05
"1304800010938","1304800012417",49.59
"1304800010942","130480001011A",23.58
"1304800010942","1304800010478",113.5
"1304800010942","1304800010529",49.49
"1304800010942","1304800010942",24.46
"1304800010942","1304800012347",59.67
"1304800010942","1304800012417",31.82
"1304800010942","1305100291202",59.67
"1304800010942","1305101021363",28.86
"1304800010942","1305101471630",54.92
"1304800010957","1304800010406",23.17
"1304800010957","1304800012328",14.21
"1304800010961","1304800010143",30.57
"1304800010961","1304800010177",25.87
"1304800010961","1304800010196",8
"1304800010961","1304800010251",23.59
"1304800010961","1304800010622",55.12
"1304800010961","1304800010919",78.64
"1304800010961","1304800010957",23.58
"1304800010961","1304800011531",47.9
"1304800010961","1304800012370",28.86
"1304800010961","1304800012417",23.58
"1304800010961","1305101471645",3.98
"1304800010961","1305101482145",24
"1304800010961","130510577_Z",26.25
"1304800010976","1300300010349",30.84
"1304800010976","1302100010065",96.95
"1304800010976","1304800010124",23.44
"1304800010976","1304800010158",38.92
"1304800010976","1304800010177",179.43
"1304800010976","1304800010196",25.87
"1304800010976","1304800010444",131.54
"1304800010976","1304800010529",4.44
"1304800010976","1304800010603",17.25
"1304800010976","1304800010622",26.25
"1304800010976","1304800010764",18.5
"1304800010976","1304800010923",18.07
"1304800010976","1304800010976",87.12
"1304800010976","1304800011048",26.05
"1304800010976","1304800011122",116.15
"1304800010976","1304800011156",22.08
"1304800010976","1304800011508",11.47
"1304800010976","1304800011550",22.08
"1304800010976","1304800012347",61.43
"1304800010976","1304800012366",133.06
"1304800010976","1304800012417",19.03
"1304800010976","1304800012614",39.83
"1304800010976","1304800012775",13.28
"1304800010976","1304800012845",30.57
"1304800010976","130480001285A",22.08
"1304800010976","1304800013078",23.44
"1304800010976","1305000030118",27.25
"1304800010976","1305100270685",26.01
"1304800010976","130510139158A",48.01
"1304800010976","1305101522380",30.57
"1304800010976","130510577_Z",28.28
"1304800010976","130520023",25.25
"1304800010976","1306900051067",91.07
"1304800010976","1306900190410",20.44
"1304800010976","130760044",25
"1304800010976","130770001054A",37.5
"1304800010976","130770145",26.28
"1304800010976","1308301020509",26.28
"1304800010976","1308301020513",22.08
"1304800010976","1308301330528",54.1
"1304800010980","1304800010069",45.32
"1304800010980","1304800010196",24.54
"1304800010980","1304800010355",9.69
"1304800010980","130480001036A",43.99
"1304800010980","1304800010923",23.38
"1304800010980","1304800010938",25.25
"1304800010980","1304800010980",62.61
"1304800010980","1304800011245",96.63
"1304800010980","1304800011442",27.79
"1304800010980","1304800012188",24
"1304800010980","1304800012328",55.08
"1304800010980","1304800012347",33.06
"1304800010980","1304800012370",29.64
"1304800010980","1304800013063",16.14
"1304800010980","130510577_Z",23.17
"1304800010980","1307600220059",9.3
"1304800010980","130810010",22.3
"1304800010995","1303900010125",24.46
"1304800010995","1304800010054",32.42
"1304800010995","130480001011A",3.32
"1304800010995","1304800010177",29.64
"1304800010995","1304800010251",30.57
"1304800010995","1304800010586",13.88
"1304800010995","1304800010622",26.05
"1304800010995","1304800010745",37.75
"1304800010995","1304800010957",29.64
"1304800010995","1304800010976",23.58
"1304800010995","1304800010995",90.49
"1304800010995","1304800011118",30.3
"1304800010995","130480001118A",216.75
"1304800010995","1304800011391",31.34
"1304800010995","1304800011419",17.36
"1304800010995","1304800012192",3.92
"1304800010995","1304800012332",19.14
"1304800010995","1305100781679",26.05
"1304800010995","130510577_Z",56.89
"130480001100A","1304800010251",56.85
"130480001100A","1304800010548",26.01
"130480001100A","1304800010976",23.58
"130480001100A","1304800011550",24
"130480001100A","1304800012192",24
"130480001100A","1305101011359",20.63
"130480001100A","1305101391575",71.32
"130480001100A","130520023",36.87
"130480001100A","1307700010380",49.43
"130480001100A","1308301330481",1
"1304800011014","1304800012347",225.4
"1304800011014","130480020_V",44.91
"1304800011048","1304800010162",13.78
"1304800011048","1304800010548",32.61
"1304800011048","1304800010919",26.13
"1304800011048","1304800011048",33.31
"1304800011048","1304800011936",16.11
"1304800011048","130480001196A",22.49
"1304800011048","1304800012347",162.68
"1304800011048","130480001292A",28.32
"1304800011048","1304801582718",23.58
"1304800011048","130480270",26.25
"1304800011052","13030005A",61.59
"1304800011052","1304800010406",27.66
"1304800011052","1304800010478",56.07
"1304800011052","1304800010529",64.33
"1304800011052","1304800010919",30.57
"1304800011052","1304800010976",26.05
"1304800011052","1304800011052",55.8
"1304800011052","1304800012008",33.63
"1304800011052","1304800012563",20.05
"1304800011052","130510026119A",29.5
"1304800011052","130510562_A",26.25
"1304800011052","130510577_Z",23.58
"1304800011067","1301600010050",26.01
"1304800011067","1304800011067",1
"1304800011067","1304800012154",37.29
"1304800011067","1304800012370",27.6
"1304800011067","1305100591927",43
"1304800011067","1305100901274",76.96
"1304800011067","1305101011359",25.38
"1304800011067","130510577_Z",34.5
"1304800011071","1300900010145",41.21
"1304800011071","1301200010117",30.57
"1304800011071","1304800011546",37.28
"1304800011071","1305100601236",22.99
"1304800011090","1304800010213",10.71
"1304800011090","1304800010622",122.95
"1304800011090","1304800010891",18.96
"1304800011090","1304800011090",31.21
"1304800011090","1304800011546",28.07
"1304800011090","1304800012737",29.74
"1304800011090","1305100931293",24.57
"1304800011090","1305100931306",24.46
"1304800011090","1305101301842",31.34
"1304800011090","1305101471630",2.95
"1304800011090","130510562_A",31.34
"1304800011118","1304800010251",15.22
"1304800011118","1304800010745",24.73
"1304800011118","1304800010923",35.09
"1304800011118","1304800011052",31.34
"1304800011118","1304800011118",32.66
"1304800011118","1304800011419",18.85
"1304800011118","1304800011936",45.11
"1304800011118","1304800011940",29.64
"1304800011118","1304800012154",13.28
"1304800011118","1304800012629",25.87
"1304800011118","1305101002022",32.66
"1304800011118","1305101061734",31.34
"1304800011118","13083002A",46.43
"1304800011122","1304800010162",26.05
"1304800011122","1304800010586",23.59
"1304800011122","1304800010976",23.44
"1304800011122","1304800011122",45.24
"1304800011122","1304800011847",10.36
"1304800011122","1304800012347",26.25
"1304800011122","1304800012544",24.57
"1304800011137","1300300010160",33.46
"1304800011137","130220024",23.1
"1304800011137","1304800010478",30.57
"1304800011137","1304800010745",24.73
"1304800011137","1304800011048",62.52
"1304800011137","1304800011052",39.62
"1304800011137","1304800011122",116.15
"1304800011137","1304800011137",55.22
"1304800011137","1304800011531",23.1
"1304800011137","130480020_V",31.34
"1304800011156","130450014",23.58
"1304800011156","1304800010603",21.85
"1304800011156","1304800010618",174.32
"1304800011156","1304800011156",22.99
"1304800011156","1304800012120",125.14
"1304800011156","130480001239A",31.34
"1304800011156","130480001285A",46.34
"1304800011156","1304800012934",22.77
"1304800011156","1305100921683",39.85
"1304800011156","1305101101749",5.11
"1304800011156","1305101261823",19.31
"1304800011156","1306100020361",24.57
"1304800011156","130690016_I",23.59
"130480001118A","1304800010355",23.58
"130480001118A","1304800010995",216.75
"130480001118A","130480001118A",56.08
"130480001118A","1304800012347",54.59
"1304800011194","1304800010196",90.04
"1304800011194","1304800010834",22.99
"1304800011194","130480001118A",44.55
"1304800011194","1304800012347",272.74
"1304800011207","1304800010177",31.34
"1304800011245","1304800010124",62.12
"1304800011245","1304800010213",98.34
"1304800011245","1304800010355",88.63
"1304800011245","1304800010779",4.45
"1304800011245","1304800010980",303.25
"1304800011245","1304800011245",4.33
"1304800011245","1304800012192",75.62
"1304800011245","1304800012347",105.33
"1304800011245","1305100601236",27.25
"1304800011264","1305100601236",31.72
"1304800011264","1305100981715",24.16
"1304800011298","1304800010586",12.73
"1304800011298","1304800011298",63.59
"1304800011298","1304800011508",31.34
"1304800011298","1304800012366",10.82
"1304800011298","130480001285A",31.34
"1304800011298","1305100141151",24.74
"1304800011298","1305101221791",17.34
"1304800011298","1305101421908",30.72
"1304800011298","130510577_Z",62.1
"1304800011298","130770001054A",30.57
"1304800011300","1304800011300",38.48
"1304800011300","1304800012775",28.96
"1304800011300","1304800012915",21.8
"1304800011300","130480020_V",17.64
"1304800011300","1305100961700",42.16
"1304800011300","130550044",30.14
"1304800011300","130830072",22.97
"1304800011315","1300900050107",25.87
"1304800011349","1304800010444",9.07
"1304800011349","1304800010548",40.95
"1304800011349","1304800010891",26.05
"1304800011349","1304800011550",5.19
"1304800011349","130480001196A",38.18
"1304800011349","1304800012008",7.62
"1304800011349","1304800012347",17.96
"1304800011372","1304800010177",50.63
"1304800011372","1304800010285",6.66
"1304800011372","1304800011372",10.18
"1304800011372","1304800012101",70.44
"1304800011372","1304800012173",29.55
"1304800011372","130820022_S",25.25
"1304800011387","1304800010196",29.64
"1304800011387","1304800011118",31.57
"1304800011387","1304800011387",55.94
"1304800011387","130510100133A",43.43
"1304800011387","130540013",31.34
"1304800011391","1304800010177",17.44
"1304800011391","1304800012120",25.25
"1304800011391","1304800012328",53.63
"1304800011419","1304800010124",109.02
"1304800011419","1304800010143",221.09
"1304800011419","1304800010209",37.02
"1304800011419","1304800010213",48.95
"1304800011419","1304800010228",24.73
"1304800011419","1304800010247",69.84
"1304800011419","1304800010529",22.3
"1304800011419","1304800010622",23.59
"1304800011419","1304800010919",55.3
"1304800011419","1304800010923",6.61
"1304800011419","1304800011118",18.85
"1304800011419","1304800011419",86.59
"1304800011419","130480001239A",25.25
"1304800011419","130510027069A",55.07
"1304800011419","130510577_Z",23.17
"1304800011423","1304800010622",28.86
"1304800011423","130480001075A",24.73
"1304800011423","1304800011156",13.28
"1304800011423","1304800011423",11.95
"1304800011423","1304800011438",49.24
"1304800011423","1304800011527",31.41
"1304800011423","1304800012046",23.58
"1304800011423","130480001239A",60.22
"1304800011423","1304800012972",23.17
"1304800011423","1305100271062",78.14
"1304800011423","130750013_Q",12.8
"1304800011423","130760025",12.36
"1304800011423","1308200030338",30.57
"1304800011423","130820022_S",50.74
"1304800011438","1304800011372",22.3
"1304800011438","1304800011423",8.79
"1304800011438","1304800011438",28.86
"1304800011438","1304800011527",16.74
"1304800011438","1304800011974",158.97
"1304800011438","1304800012385",57.69
"1304800011438","1304800012421",23.58
"1304800011438","1304800013114",28.86
"1304800011438","1305100781679",143.84
"1304800011438","1305101061734",26.6
"1304800011438","1306900501175",30.57
"1304800011438","130770164_X",31.34
"1304800011442","1304800010957",23.25
"1304800011442","1304800012652",11.44
"1304800011442","130520023",12.8
"1304800011442","130660014",8.17
"1304800011457","1304800012667",17.24
"1304800011457","1305100551221",31.34
"1304800011476","13038001A",23.59
"1304800011476","1304800010406",323.06
"1304800011476","1304800010529",27.25
"1304800011476","1304800011442",18.5
"1304800011476","1304800012563",16.3
"1304800011508","1304800010228",25
"1304800011508","1305100551221",29.74
"1304800011508","1305100921683",1.91
"1304800011508","1305100961700",23.06
"1304800011508","1305101411895",56.47
"1304800011508","1307700010111",18.61
"1304800011508","130820022_S",15.07
"1304800011508","1308301330443",56.92
"1304800011512","1300300010156",23.58
"1304800011512","130480020_V",24.73
"1304800011527","1304800010105",12.5
"1304800011527","130480001036A",23.67
"1304800011527","1304800010529",19.25
"1304800011527","1304800010586",12.13
"1304800011527","1304800010764",10.18
"1304800011527","1304800010976",14.75
"1304800011527","1304800011298",31.82
"1304800011527","1304800011527",51.38
"1304800011527","1304800012366",276.25
"1304800011527","1304800013114",81.97
"1304800011527","130480020_V",37.2
"1304800011527","130520023",17.52
"1304800011527","130830068_M",18.44
"1304800011531","130480001011A",10.64
"1304800011531","1304800010177",25.87
"1304800011531","1304800010196",63.16
"1304800011531","1304800010209",31.34
"1304800011531","1304800010213",31.34
"1304800011531","1304800011090",41.3
"1304800011531","1304800011419",45.28
"1304800011531","1304800011531",148.28
"1304800011531","1304800011936",22.89
"1304800011531","1304801582690",39.46
"1304800011531","1305100291202",11.95
"1304800011531","130510100133A",71.44
"1304800011546","1303900010089",23.44
"1304800011546","1304800010069",21.83
"1304800011546","1304800010143",31.34
"1304800011546","1304800010196",63.47
"1304800011546","1304800010228",177.45
"1304800011546","1304800010251",24.57
"1304800011546","1304800010764",22.18
"1304800011546","1304800010815",20.23
"1304800011546","1304800011531",19.64
"1304800011546","1304800011546",74.47
"1304800011546","1304800011550",24.13
"1304800011546","1304800012154",23.72
"1304800011546","1304800012347",47.42
"1304800011546","1304800012741",18.93
"1304800011546","1305100551221",20.52
"1304800011546","1305100601236",47.42
"1304800011550","130480001036A",32.98
"1304800011550","1304800010586",26.05
"1304800011550","1304800010779",22.99
"1304800011550","1304800011122",25.87
"1304800011550","1304800011512",23.59
"1304800011550","1304800011550",6.53
"1304800011550","1304800011940",26.27
"1304800011550","1304800012347",21.48
"1304800011550","130480001239A",27.25
"1304800011550","1304800012489",16.56
"1304800011550","1305101301842",30.57
"1304800011550","130510577_Z",23.58
"1304800011550","130690016_I",26.01
"1304800011550","1308200020126",25.87
"1304800011565","1301200010136",38.39
"1304800011565","130120013",8.93
"1304800011565","130370116",2.64
"1304800011565","130450014",1.99
"1304800011565","1304800010105",100.36
"1304800011565","1304800010124",2.38
"1304800011565","1304800010586",12.5
"1304800011565","1304800010622",4.93
"1304800011565","1304800011565",73.9
"1304800011565","1304800012370",36.25
"1304800011565","1304800012489",37.58
"1304800011565","130820022_S",27.25
"1304800011565","1308301020513",24.73
"1304800011599","1304800010209",42.98
"1304800011599","1304800010213",29.64
"1304800011599","1304800010251",1
"1304800011599","1304800012366",25.87
"1304800011599","1305100010168",29.64
"1304800011599","1305100842376",24.73
"1304800011599","1305101471630",191.7
"1304800011599","1308301020513",53.4
"1304800011601","130480001004A",25.25
"1304800011601","1304800010425",67.09
"1304800011601","1304800010938",30.57
"1304800011601","1304800011601",26.01
"1304800011601","130480270",97.54
"1304800011601","1305101471630",58.07
"1304800011847","1304800010143",11.82
"1304800011847","1304800010779",10.43
"1304800011847","1304800011847",27.05
"1304800011847","1304800012192",23.06
"1304800011847","130690016_I",25.25
"1304800011847","1307700680944",28.86
"1304800011917","130510577_Z",29.64
"1304800011936","130210012",19.58
"1304800011936","1304800010478",23.52
"1304800011936","1304800010919",63.01
"1304800011936","1304800010980",25.4
"1304800011936","1304800011052",16.92
"1304800011936","1304800011118",24.91
"1304800011936","1304800011546",43.43
"1304800011936","1304800011936",33.23
"1304800011936","1304800011940",32.97
"1304800011936","1304800011993",22.3
"1304800011936","1304800012120",14.17
"1304800011936","1304800012258",16.41
"1304800011936","1304800012563",22.3
"1304800011936","1304800012652",89.04
"1304800011936","130480270",23.17
"1304800011940","130480001011A",26.01
"1304800011940","1304800010162",31.21
"1304800011940","1304800010251",25.25
"1304800011940","1304800010285",11.41
"1304800011940","1304800010406",28.01
"1304800011940","1304800010478",9.32
"1304800011940","1304800011048",43.24
"1304800011940","1304800011546",20.74
"1304800011940","1304800011936",32.97
"1304800011940","1304800011940",126.18
"1304800011940","1304800012120",60.33
"1304800011940","130480001214A",23.59
"1304800011940","1304800012402",8.56
"1304800011940","1304800012417",15.52
