"device_IDs","hogares"
"MTh2cWJvb2JsNm81NDo5c2VjdHVjZGU4MG45","1304800010586"
"MTh2Z3MzYnFkYTRmMDpldDdzbzA5MHAwOHAx","1306900010177"
"MThhNDIxdHQ4bGNwYzoxdjVxOTc0anR1Y2U=","130220024"
"MThhZ29mcjhzOXRxcDo5bXRzMm05NWw3dGQy","130220024"
"MThhZjN0MXEyYzZidTpmM2YzaXZybXM0c203","1304800010247"
"MThib2NnaXZoZDZncTo2c2k5aGo4OXNqODM2","1304800011550"
"MThjam5zMWlmNmFoNDozcGptamlxbGE5M2Jj","13083002A"
"MThjaTBuOXJpajlrNDplaDFxdmpwZ2RyNHVq","130480020_V"
"MThjMmdzNWNyNmgyZTpmZHQzMW9xNWY3NHI=","1304800011245"
"MThkNW4yM3B2ZGVoYjo4NDk3b3JzbzI5ZmNo","130480001292A"
"MThkZzkxYjZzc3RrdTphdW1wYzIwazdvNDdh","1304800010228"
"MThmMGs0cml1MDAwczpmYXE4dDVrcThib3F0",NA
"MThmZGI2MG1jaTZhYjpjZ3ZiMzJucWtscWNu","1305101021363"
"MThoaTdsaXRzNGl2bDphZnBpMDYyaWwxZnEy","1304800011404"
"MThodmZrM2RqZzM0czpidTMxOWtqOXNjaW4x","1304800010228"
"MThoYWxncGU0dTBzcDpyMXJ0MTB2ZjA2cg==","1305100141151"
"MThpcHR2cWZwcWpobjo3cjhxNm9uOGtyc2sx","1304800010764"
"MThqcmVuMGI4Zm84bzozNW5hazJjYTJicXF1","130690016_I"
"MThqcnJwY2ZoNTVvYjo3bDZsNzhtNmNjcTJw","1304800010980"
"MThqMHIyanVhZ3A2bDpla2NvcnYybTJpMWdx",NA
"MThraTE4M29iOWdtZDo5ZHBhZ3ZtMms3ZDBm","1306900420552"
"MThrNmpjNTQybG5jODo4a25mOTMyOXI4OGVi",NA
"MThsb29oaWQ1ZTE5YTo3aW42djZ1N2R2aGJn","1304800010779"
"MThudDVwY2hramRmMjpkYnVwNm03amUyaTE4","1304800011048"
"MThudGg5bW5mMnE0bDoxajNzNnA3bDluZnYy","1305101482130"
"MThuNDc5cmJxcHEzZzo5MXZrOWpmbmp0bmRs","1304800010529"
"MThuOGh1NWZnMTBsMzoyczQ0OGVvYzlhbGZl","1304800010976"
"MThvanZwbmExdDlobjo5MXZjaGRsajl1cnM2","1305101081414"
"MThvcHQ4cGNvYmR1NjphYzMxdDczMzNlcmdr",NA
"MThvOGExZWV1bTRnZDo4MHZyNjVrbm90cmFy","1304800010251"
"MThvYnYwMGYydHNobzpiNnNxbXFscWRocGpy","1304800011550"
"MThvYXNuaGM4azlxdToxcTZmdTJ1NDQ5NzU5","1304800011048"
"MThwdWR2bGtmanJjczo2dTFldjlicnIybzc5","1304800012173"
"MThxaHNhcDc3NTJhOTo1ZzhiM2ExdjBmdnNm","1304800010162"
"MThxbWtwMWtkZmhqbjpiMnY3dWg5aDhuNm01",NA
"MThxMzJybWtrazJkYzo1ZXF1N3A3ZHRuZTdq","1304801532900"
"MThyb2ExaW5xZHNkczo0MWFrbmk0bmxlc3Az","1305100931293"
"MThycHNva3NxZDR0ajpiZWhobzB2dGlma2Zz",NA
"MThycnRxNDEyNm5zNDo4dmpsMG5pOWJ0NTZn","1305101081414"
"MThyMmVhdjZ2bWlpdDozYmxlMDB0N3BlNDU3","1304800011423"
"MThzcG1uMnJiMGhiMTozZmppYjM2M2w2ZmRl",NA
"MThzcjNmM2E5OHIyMTpibG1jbXRmOWw1ZnM4","1305100141151"
"MThzcmdxMzV2bjY0bDplNHRzdmo0cm5uanV1","1304800010054"
"MThzdmMxN3ZlMmJmNTo1czNsczU4bDdjZGhm","1304800010054"
"MThzMDcxamljdGNtdjoxdTY1dW5xaWZwZ2ll","1306900420622"
"MThzZDdnbm5vdnZwZDoxcGU2bXMybmltMHJn","1304800012559"
"MTI0anFkNnE2NzgwajozaWRsMWlkbmg1aGl1","1304800012563"
"MTI0dWJzNG5jODk4aToxN2lrcXA0dTdhNnFq",NA
"MTI1bmVwMGpwdHVsdjo5bGJrZWhhc2txYm8z","1305101391560"
"MTI1dWlrYWc2ZDg5cTo1Zm92YWhwMXZndWs2","1305100291202"
"MTI1MmMxamZsNzE3bDpidGdvcnBrcGVucnBu","1304800011527"
"MTI2dTdvdXQwajQ3djpxMzdkaWN0OTE1cTc=","130820022_S"
"MTI3Z3RkMW1vZ2VjcjphNTkxdHZoajFtZHZh","1304800010213"
"MTIwdjQ5Y3JkcXAxMTpjZm9tNGIzZTkyMWph","1304800010355"
"MTIxMmY5OGVpdXFnNDplYjk3ZGJ0NHVhcWFp","1304800011508"
"MTIyc2xkaHZ1dDg5ZjozdDFsM3ZtZHFmcnJp","130510577_Z"
"MTIydXZsYnFtcTJzNjpkbHBjNDdoNGZjaG04","130480270"
"MTJ1dHJ0OHBibGd2ODo0YzR2bDRsY2xlbjln","1304800010158"
"MTJ2Zm9tZnIzbGJzYzo0OGRoYzhka2ZjbHVw","1304800011048"
"MTJicWtzN2N0ZjJsYzoza20zMm0xczZpOHZo","1305100141147"
"MTJjbTFoM2RzcmV2ZjoycmNnczRyMW83M2hr","1306900420571"
"MTJkMnNua283YmhxcDpib291NjMwczJtMXNx","1306900010177"
"MTJldGQ0c2phY2cxNDpmZnMzbjBvM2lvNjNk","1304800010251"
"MTJmaXFhZWF2ZWdkMzo3MGlqNWdsaG52dXZk","130510577_Z"
"MTJodjM0ZWFmcTk2dDo5bm5ta2JqbThjZHA5",NA
"MTJodnRocG43bWZsMjoxdTIzZmJzcWhpY2Y4","1306900020957"
"MTJpNjlobDBjMzlvOTplMnQxZ3EzcmtsNHFp",NA
"MTJpYmhmaDY3NGM3aToyaWV0MThqYXY5OGh2","1305100010191"
"MTJqMXE2bzhuYXNtcTo0M21sM3AxNDFhMDE5",NA
"MTJra3Q2OGcyajdxczoxNHFibHVvZWNzc3Q3","130690044075A"
"MTJrazFicnA2N2FkYjoybWVvNWNicXZpcnZt","1304800010425"
"MTJrbDRjZXU3YTg3dTo2anVtZWV1NjNhNnFj","1304800010868"
"MTJrMTJvaXNjMWw0YzozOTNjZTJha2xuaXVj",NA
"MTJsOGN1NWxjZm9kZDo5ZjZmdXRta29lamZl","1304800010177"
"MTJucTI1djl0NGJlODo0bGZrdmVqNzdwbzht","1305100141151"
"MTJwa2VqOG4xa2E1Njo5ZHJqdGlpbHNwbm5s","1304800011601"
"MTJwaHBzc2djdDRiMjphY2Ixc2l1ZjdrbWQ2","1304800010976"
"MTJwcjZrYmYzZGFlcDpmdWZyZ2hzdmRjbzBx","130510577_Z"
"MTJxaDRxa2VqZnJlYjo3bDdtMzdtYzIxMGM=","130690016_I"
"MTJxajMyMnRtdmU4NTo3c3M3N3NxaHY1MTJq","1304800011423"
"MTJxamFjNW9vcGEwODpmMzBnZzZsZWs5bnFl","1304800012347"
"MTJxZWczc3VnOW9paDo2ZDZpdmptZGIxMXQw","1304800010919"
"MTJydDFnam1oNDNrOTpmYnZmNjdkaHA5YWVv","1308301020509"
"MTJyZXRodms5M2RuOmI0cWs4bjZ1NzJycDM=","1304800012648"
"MTJzbWJhbTVjanQzazo0cWtnZzUzdjhjNHR0","1308200010179"
"MTk0Y2cxMG0za3Z0czo0bWt1a2Rjc25iMDQ=","1305101471645"
"MTk1Z2NpOXM2aWYycTpjcjF1dm9xdmhpbGwy","1304800013114"
"MTk2bGtoMTVoYzFjNDo1MWk2bzZvcXN2MDY0","1305100981715"
"MTk4MWtjbGljaTU4YTphbjNzOXI3OW1tNTJo","1305100631240"
"MTk4NGpjam04MGRzMDo0bThzODF1bmlqbWU4","1304800010478"
"MTk5MmNsZ3A1MmhhZjo3Nm0yOG1nZmVnaDRp","1306900440707"
"MTkwNm12ZzB2NDFrbjo1aDhtcnIxMDhzZmYw",NA
"MTkwZ2FrdXFjM2JpODoyN3RjMm5pYjdiMTQ5","1303900010074"
"MTkxMjRxbW1wMTBwNTozbTg2MmQ3b2gxdmJj","130480001310A"
"MTkxZXJnZWdmMmp0bDplOHRiMXQ1OXEwMDQ=","130510577_Z"
"MTl0aDdoMmllZDZpdTpldjA3YWtvZDg3cDR2","1304800010213"
"MTl0c3I1bzhpNDVjNjozcjNrODh0Y2NrdGVs","1304800010976"
"MTl1bmJncmpmZ2FxaDpjNnRmNnJhNHBwYXNw","1304800010143"
"MTl1cDNqZm5kOWVqNDpmNm4xN3IyaG4xaWQ3",NA
"MTl1NGFuZ3R1NDg3YTpiaWEzY28yZTg4Yzlt","1304800012351"
"MTl1OTR1ODRlNjdxZTplODRhZHI5OTk4anNm","1304800011550"
"MTl2amVidjJoaDM0bTpicmQzZjJpNWMybXY0","1305101482287"
"MTl2MG1jdWtpdXAzczo3ZWxxNnZnZXM2b3R1","1304800012402"
"MTlhNW4xcWY0cmJkOjNpMTJwN2oxbzY2NWs=",NA
"MTliNWN1dGQ4ZDV2Nzo0dTJzcHJwazMxOW0=",NA
"MTljcnB1cGx1bTVvODpvcG8yaWt1cWV2aWg=","1305100631255"
"MTljMmZyZnV1czVqajo0OHY2azNnaTgxMjYw","1304800010124"
"MTljZTlyNzc2czFndDphNGY4YjduNTJhM2o2","1304800010406"
"MTlkajN1bjJ1cTdmajo2czAwM2FnM28zZzl2","130480001214A"
"MTlkNGZrYjBpcThhbTphOHUydmdiZnJwcHNu","1304800010124"
"MTlldHI2bGhodDYwZTpiY3NpdDFxNGJnOHFs","1304800012328"
"MTllNW03M2xrYW11MDo4OWFnNG5oOWZrOG9l","1304800010389"
"MTlmM3FkaTYycTg2ODoxcDRjMDQ4c2F1cDBp",NA
"MTlmMXVsMjQxb3BqZzo1ZGg4Y3ZhYXQ1cXRz","130760044"
"MTloams3MHYxcGUwbzo2a2s2b2J0dWJzY2Fw","1304801532900"
"MTloMDRsZjZsNWk3MDo3YzFuOHNhZm00OTY=","1304800010891"
"MTloNG5rMTIxYmRyOmFwamxlZTdwYzExN3U=","1304800012544"
"MTloNXU3M3Q1ZGE3OmM0MWZoYXFmNWcwazg=","130510577_Z"
"MTlpb202ZTdyMDg5dTplaDRoNTR1cTQycGM4","1305100141147"
"MTlrNGVhNjVvZTZkNjozN3ZoNm9ocGlyaG5o",NA
"MTlsY29zZ2ZrYWI0ODpha3U5cjNiZGVsc2U5",NA
"MTlsZGpxMThjcjZhOTo3ZWIyajNjMGw2b2Nn","130520023"
"MTltaWs4cjNydjZoOTozY2JlajBnaDUwcHJi","1306900020482"
"MTluc25hNHBkajRzaTpjYTJtN2xubTc3anVz","130690016_I"
"MTluc3FkbzI0MGsxMzo4MGJiOTFmcGUxZGI2","130520023"
"MTlucHZrZGVuOGt2Mzo5dDNnYXNlZGdnZXBi","1304800010213"
"MTlvcDYxYjJnZDA0cDpkaTM2OGptYnE5MG4z","130510577_Z"
"MTlvZXFraWUydGxzNjo2MDdrNXNtdWw5bTk=","1305100631240"
"MTlyazdpaG11NThwazpmcnR0dWtvYnA0ZWJz","1304800012154"
"MTlyMHBqNGljcGFjdTo3MWprZ2VtaG9ndmYz","1304800010389"
"MTlyYWxiMzdqN2Y1Mzo4Y2trNzI2MWRjdDc0",NA
"MTlzNTQ1dGo2NmNvMzpjbGZzZjZvb3ZpcjJh","1304800011531"
"MTM0YTdpYjFwM3NqaTo4cWVwZzZybGh1dnR2","1304800011531"
"MTM1NjJic29xaXJzajo4Y2xjYnE5NzNrMjZu","1304800013078"
"MTM2dnNsZmdycmtoNTpiM2dkcjRiZDdtbWJq","1306900051090"
"MTM3dTFpZnI2N2RwczphYXNxNXFqY3VyYTQ3",NA
"MTM3MnFqMmxtaWJpdDplc25kaWJpaWg3cmxh","130770164_X"
"MTM4MWNwZThjY2swbjpianBrNGc3bTZmYjJ1","1304800012417"
"MTM4ZWtmbTZrdmcyNzpmYWljczFhZnVlZXNl","130520023"
"MTM5cmxlcGl1b2w1ZDoxOWsyYm81am42ajdz","1304800010143"
"MTM5MGUwajlqczNlazo4ams3OGNnbmVoZG9s","1305100041077"
"MTMxcDlsMzdiMDg4OmZsZ3JubWExZmgzYW4=",NA
"MTMxNmJwaHFhbjVxaDo0Y3NoamxkZ2szNWts","1304800010158"
"MTMybDRyaG1saHBuaToyNDEzczRxZmZtYjlq","1304800010355"
"MTMydnBjODZzZTZqaTo1YWlvOGNlc29jaXR1","1304800010389"
"MTN0czJrOW82YWVrODo0c285Z2t2Z2hob2Vt",NA
"MTN0MzRrZThubmFvNjpiYW43anJlbmc4MWFm","1306900420675"
"MTN0OTU1aWxiZ2c2cjo2a2w1NjZvNjQ2Y2hh","1308301020513"
"MTN1aG5hcWRlbG1nbjphMTY0Njg1ZW5udnF0","1304800012347"
"MTN2dDBjbjVpNmNpajo1N2gyOW5mZWJmYTR2","1304800011404"
"MTNhOWtucmdtdHQ1cjoxZDA0aGFsamlqc28y","1304800011476"
"MTNhZjIwYzR0NGRwYzozMDVuMmlobG5iYnE=","130750013_Q"
"MTNiaXZtcjY2bG41Nzo1YzFoZTNwaWdncm5i","1304800012648"
"MTNib2wzY2dqbmVpbjo1bzBxYmZsNmRsczU2",NA
"MTNiNDVtYjlkbDJtNjoyZ3NtcTFtNDdjNmc4","1305101482198"
"MTNja250am5oYWk2bTo3aDhmNTE4b3FwZm9x","1304800012347"
"MTNjbmYzaGs4cDhpcToyYTg4NW41a2hpcnQ4",NA
"MTNjcmNvNGFpbDB0djpuM2Q3YnE0dTk1ZzM=",NA
"MTNjN3AxcGQ4M2g4NjpvczY4NWw2aWE5YWs=","1306900190410"
"MTNjOGMwc2xtNGYyYTplM2dsNXVka2hwZHNr","1304800012845"
"MTNkYnJqanM2NzZzZzpjdjNjcGlmdmVpb3Vs","1305100101128"
"MTNlYXBpNHBhamlhajoxazhsMm1pZDNlOGNz","130520023"
"MTNlZzQxc3V1b2VyOTp2Y3JiNDkyOTRvNWs=","1304800010124"
"MTNnY240a3RuczhhbTo5c2JjYXBjZDFhdGw0","1306900010073"
"MTNoN2EyYzVpMTU5bDo5bHBzdHFjdnJucmsz","1304800010251"
"MTNpcDg5MmJxNnQ0cDpidGUyNW5rMmlhb2Yz",NA
"MTNpOGJvcGJnZzk3bzoyOWxvanU2dHJsY2E2","130510562_A"
"MTNrNDZuYTcycmF0MDphM2xvNmNoY3Q2amYy","1304800011550"
"MTNsaTI5bW9uYXRtbjpkb3Fwa2Y4djAxOGdy","1304800010213"
"MTNtaTVpbnJkZGY4NTo5dThzZDFlZW45N2Fl",NA
"MTNtcHVpM3ZqdGtuODoycDE2N3VwMnRubnBt","1304800010919"
"MTNtY2wxc29majE3Njo0ZDVjMmEzbW51YXBk","1306900051103"
"MTNubWJjazB0ZGcyZDpjNTQ0ZHMwb285OWtx","1306900100533"
"MTNudm41ODg5Zjg3YTpjMHNqbTNxMTNqcjFu","130770179"
"MTNudmZtbnE1cHJpaDo0OGFiaThhOGZlZTRu","1304800012845"
"MTNuMWhhb2RqcHAzNDo3ODI5bHI1dnJ1ZDVi","130510577_Z"
"MTNvZWJyYTNkY25qODoyODVwdnE0NDYxanRq","1305100951698"
"MTNwbHZmbWs0bG9qMDphZDFvOHRhZ2Q2a3Rh","1304800010938"
"MTNxcmJicWdtbHFiNDo0MTgwanJic2hpa2Rh","130510577_Z"
"MTNxYWloNzg3a2R1Mjo5Mjc0NWk3ZWhsZDAz","130390001013A"
"MTNxZnVsdWhkNWRwNTpicjR1cGgwaTg2dGo4","1304800011090"
"MTNybHRudHZvdTZ1ZDo0dnVsNjdlaGJ0MjFk",NA
"MTNyM2kydGhrbHNlNDoxZ2V1OTN2ZXRtdDg0","1304800012351"
"MTNyNzBrZDY4bmZuOjlhOGF1bTE0ZjlrcHE=","1304800011550"
"MTNyNzN1Z3Iyb2JhbTpidXJnbHBwY2JnZDUx","1304800010209"
"MTNzdGozYjNnZGc3czo5ZG9zcWdybHI1ZWh1","1304800012417"
"MTNzOWRtaXAybXJjazo3ZGZjOHQxOHUwMG1z","1304800010228"
"MTNzZzVrN2dxOXI1MDo5bGhnaGNpZW0xbjcz","1305100201170"
"MTQ0cTA3NWE3b3NwZTpiMG9zbDUwZTAyMDNp","130220024"
"MTQ0MmpjbjQ1dW1uOmVlcHZrOHMydXE1b24=","1304800011550"
"MTQ1bnFncjFpZmwxMzoyaTZ2dTc4N3RjMTM0","13083002A"
"MTQ1dDNhZDhyMWl0MTozZWlqODdrb2wxOHY0",NA
"MTQ2cTR0bGNhNW0waDoxb2V0czBtcW0ydjMw","1304800010389"
"MTQ2MzlxYTVqdTNjZjpmcjZvNDE3ZnUzM21u","1304800011264"
"MTQ2OHJodGEyYjM5dDo4M3Q4OWxzN3NtN2s1","1304800012347"
"MTQ3a2hhdGh0aDlxbzo2aGpqajVoZG5kZWww",NA
"MTQ3aGc3cm43djg3azoxbmdzaHJiaGgwcGhy","130510148215A"
"MTQ3YWw5dDhuZnYybzo5a2UyNGsxdmlnc2t0","130030001018A"
"MTQ5c2g1OWdoa284bToxc285cGh2M3FhcmI1","1304800012417"
"MTQ5MXJubmYwZG5ubDplcmhtY3QwcXBvNDFu","1304800011550"
"MTQwYWhxYWQ2ZjNvZjo5cWV0MmY2Z3VsczJn","1306900420622"
"MTQxbHZ1a2JiN2x2YTo3MG42OTFxbTYxM2hw","1306900420567"
"MTQxc2EyNmNsdjh0bjo1OTlvYmpzdjdqdnM=","1305101482272"
"MTQya3MzZjc2cW5ycjpmc2l2ZTBkZnY0Mmx1","130820022_S"
"MTQyNXA1YjNmY2ZjOTphZmlqZ29mbzlocXVj",NA
"MTR0MDZuYW1mam5maDo1MjZmaHFtOTloOHBu","1304800010764"
"MTR0Y29zbDU2dDJzZzo4NGZ2amZndDFlYnVu","1304800011993"
"MTR0YnQycGxiZzh1azo0c2dsYWRsazV1NG9r","130480001292A"
"MTR1ZW9nYzNqZ2YzbTo1bDEzZmVtdWNkMTY1","1306900010073"
"MTR2aDVrcGEybW9yOTpjbzB0aDcwbnVjdmxr","1305200010273"
"MTR2cGxvcjZyYmFqOmEyaTMzZ2FyaGFtY24=",NA
"MTR2djg2amhxbmI1NjpkaDA0anFqcGNtbW9n","1308200020056"
"MTRha2IzczdmMjZoYjo4ZGVnb3ZoMmFiNHJs","1304800010529"
"MTRhNDUzajAzbzQ5cjptYWQxZjZ0c2FycnQ=","1304800010622"
"MTRhY21mOWM0YWZ0ODozOWFpYWtyZ2Y4cm5p","1306900190976"
"MTRhZjdpbmFxZHR1cTo1czRtZzNyNGlnMDB2",NA
"MTRiOHFzNDNwcDlsNDoxdDEyNjZrZTMwMG5n","1304800011156"
"MTRjbTVnMzFpMHQxNDo3MG1kdWg4Y2JqbnJq",NA
"MTRjZGdic25ybG40MDozdnRlMG1yYWs2NDY1","130480001239A"
"MTRkaWE2OHVrNDhrdToyN3RnaWswdHN0cjdj",NA
"MTRkdDR1OGwyaTIzMDoya3MyNnUyNGJpOTVh",NA
"MTRkZTFkZTRmNWpmOTpkbnVhbTlrNzdlM3Bm","1304800012845"
"MTRlNGhtOGo3YzR2MTp2OTNsaTA2ZmR1OWc=","1304800011423"
"MTRmaWMzbzFoajJwdToxazdnazJhZmNtMWMw","1304800011048"
"MTRmbDBtaW1ha3RxcDpkODZlNTIyc2thNnNy",NA
"MTRmYm9qYmZobmJzbzo2MDRndGY5aGQzN2V0",NA
"MTRobXJtNnJ0MDNiODoxY2tmZmliaXU5NXVh","130520023"
"MTRocWNtMTBuYmMzYzo5NzN0Mmg1a2l0Z2xm","130690044068A"
"MTRodTgyNm1kbW81bTpjMXYwcWpqMnA4aTgy",NA
"MTRpYWZqNzZyMXZsaTpmbXB1cm1ybmxjNWZu","1305100551221"
"MTRqaDMxbnVwampjcjpjdGtxYW0wbzR2M3Vy","1305100270721"
"MTRqN2oyOWhraTVjMjo5cmRvZXQ2cGdjcXVo","1304800010124"
"MTRqZjg1ZGwxa3FyNjo1NG5zbHVsa3FqODU3","1304800012351"
"MTRrYm9yNDRzY2kzaTpiMnIyOXJsMW0xdHRx","130480001260A"
"MTRsanIyMHU5YmsxNjoxbGdpZmRoNWpnbXJl","130480020_V"
"MTRsdmVxbmszZTA2bTo3djFiN2JmZnRvMHA0","130510577_Z"
"MTRtbm81NG5zcm84Zjo2YTVlMXJxbzZsM3Fp","1304800012120"
"MTRtcDZyNjdmMjY0bjpldDV0OTE0MHBvam4x",NA
"MTRtdTMzYjJjOW9xNDo5Mm9wMmJyb25tZWNk","1304800010779"
"MTRtNWNhcGxxdW9obzoyZHNrdG1uNW1idWMw","1304800010389"
"MTRuNmlqZjByMHE3Mzo3ZzRoNHZqMms0djFn","1304800011118"
"MTRwMXZvOHR2bGljcDpkcDJ1cnBnY2I5dG4w","1304800012417"
"MTRwY2RlbXM1MW9mcDo5cWM1ajBnaGZvc2kw","1305100551221"
"MTRxbWE4NzVicGI2Njo4OGNzNWQyNm0zNmdk",NA
"MTRxNm5uMGVsMzZ2NzozbW1oOWttdmd1aWhk",NA
"MTRyc3VoOXJrZ2pqMTo3MmVuNDRnYWU2Ymxn","1304800010980"
"MTRyMGs2aXRvaGMxNzo1OGp1bjF1OWh2dGpr","1304800012347"
"MTRzbWRycWNsMmxtNTpkc29wNmQyZWcwYjBq","1306900501175"
"MTU0bTlkamFvMWlwOjdubHYyMTVpNmVzdDA=","130520023"
"MTU0c21ub2c5NTczbjplNmVsY3Y1N2lvNWxy","1305100601236"
"MTU1a2lrcHA1cGQ1bTpkNTE5MW1kdjFvaTAx","1304800010389"
"MTU1dWRkcmNmcmVqMTo1ODMxYWs2OXA0aDU2","1308200010287"
"MTU3M3IyYjBudXYxcTpjZjNkamRxMmp1c2s0","1305101482253"
"MTU4aXBuM2tlc2JzNTpiZm5iNGY2ZThmMHU5","1304800011052"
"MTU4N3F1ODhkNzNpaDo1aDIzNDJkMW9qNDRq","1304800010868"
"MTUxZWxidXN2ZzQ1MzoyZDFmdTRvOXEwcW5h","1304800010139"
"MTUyNW82ZWxnOGwwbDpjYmQwNGp0MmFnc2F2",NA
"MTUyOHV1aGoxMnE3czozb2VtaDFiazlmcmFh","1304800011546"
"MTUyOXBkaWs2djJkMzozazNvMnBsZDBqZWZk","1304800010105"
"MTUyY245bmlxM2hwaDozdHRrZ2tvZ2owdTNr","1304800011122"
"MTUyZm03cGNsaDVsNTo2OTRxZTE2cDBqNDdl",NA
"MTUza20wYnUzaGwxdDpjc3ZmdTMwMHU5cms4","130480001036A"
"MTUzOHJxOWtnNzdhdToxNDE0dDZ1Y3I5ZmQx","1304800012347"
"MTV1cDJ1c2g2c2c5MjphYTFmZ2M4YWlicnI4","1304800010389"
"MTV1MmI0a2xtYjZ2Mjo3NHU1ajBrMmhxbzEy","130480001011A"
"MTV1NG5rN3M0YzY4cDo2b3U5cG83cmU5cWly","1308200010287"
"MTV2bzRmbnJjdW5iajo0MGw2Yms4dG9lcnRy",NA
"MTV2czNwNTk0dWpvbzo4aDMxdDMyY2ZvaTJy","1304800011508"
"MTVhbTBvMG8xZW42cDozZTVvZzIxc3E1NnAw","1304800010891"
"MTVhYms5cG4yMzV0ZDoxNTZoMjk1YXFoNzdw","1305101471630"
"MTViMHE0Z3Q3OXYxbzo4bXF0OXA5NWliYzQy","1306900190410"
"MTViZTFsN3IyMTZsODpmMmRmaWhydWNnYm5p",NA
"MTVjajVmbjZtbTYzZzpiMWxicmhhbDJkYzVn","1304800010105"
"MTVjYWs5ZTYxaGE4Njoxa2JjNnUyanFnYmlj","1304800010389"
"MTVkZGV1bDl1cnBkNzoyZW5jOTBhaTg3ZTdn","1305100961700"
"MTVndGUzaGtldDNrMjo4ZnVrcmxmMm9sdXVi","130220024"
"MTVnNGpnNWdqbzhzdDpmYXZhZXV2YWY0aHY1","1305101392037"
"MTVnNmw1dGI4NTMwZjphc210aG5tNWc2NjJr","1305100921683"
"MTVrb2k1cTVmOWJyYzozNTc3ZHVjbTg1MzVr","1305101261823"
"MTVrOWQ3anBocmJlZTpibWtsZzlnbWRpdW9y","130390001006A"
"MTVrZnZjMTRqNXRlNzphdmRnYmk2OWM5YWc4","1304800012347"
"MTVsaWszbmZubmU3NzozMnBoYmpiYTFoZzlh","1304800012417"
"MTVsbGdkMTE4YmsxczpmZmkwbGtrZDBkZ2sz",NA
"MTVsbTZuZGsycGk0bjo3ODM4MXZ1aXVvaHY2","1304800011052"
"MTVsOHA0N3JmbDJrcDpmaDlpYWhvaWF0OXVz","1306900100529"
"MTVtdmVsaTcwaDkyYTphNjZ2cTVpa3NlbnNn","130510577_I"
"MTVtNzc1NzJodnZwZDo5bmxvcTFoYXJrbHJx","1304800012421"
"MTVuaGg0bmE4ZWR1ZTpiamJsdmhpaWltajho","1304800010251"
"MTVvOWlmdWQ0Y2tyNDpjdmMxOTY1YWZwNzVj","1306900080213"
"MTVwNmpqdHJmbHEzNDoyajFoZGZxdjg4Mmw0","1304800012347"
"MTVwNWhoZzd2aTVrMDpidTY4ZGE4N252OG1m","130520023"
"MTVwNXIwZzZkZW1lcTo1ODMwNWMzdjhxN2dz","1304800010139"
"MTVwZHFrbmg2M2czczpmNGk2bzU3dThvNjc=","1306900010069"
"MTVxMGJlMWV1ZGZwMzpldG5rcDVwZHAwMmoz",NA
"MTVycjZuMDQxOTkxNjoyMXF2M3Z2MzltOHJn","1306900440764"
"MTVydDlqY2Fzc2VkcDphZTVrNDJmdW50Zm83","1308301020509"
"MTVydjZydG5mcWd0Yzo1NTdqN3NubmFrdjdo",NA
"MTVyOGF1Z3EyMW41ODo1dXVnMjQwanIxYXZk","130690016_I"
"MTVzb21qODNubGlsbDo3ZzB1dXBjbTBtNnZw","1304800011599"
"MTVzdW1qN25nMzByNzpmcWp2bzd1OTlsaXRk","130690016_I"
"MTVzMmFwbmR0M3ZnOTpkb3FpbDEyaG1wZXFs",NA
"MTY1MjNxZXA1OXV1ZDpmNmg4ZGhjcWdtZjBl","1304800010849"
"MTY2aG4wOG5kdnBvODpjaW9hMjdrN25hY3Ft","1305100101128"
"MTY2Y2diMGZncW82bzoxajZhNW9jNGEyNm92","130240048"
"MTY4amdsNGNkdW82Zzo2Mm5rYWxpbnAyMGd0","130480270"
"MTY4bGZtdTA0Z2hibjo1NzB1OWYzcXV2dmxy","1304800010529"
"MTY5bGdvczBmNHFwbjo5aGg2aXViOXA3dTQ1","1304800012934"
"MTY5YWgzMGVkNDllajplbDNpbDg4NGxkczhy","1308301020161"
"MTYwamIydDRyYjdsNTpmcHEzZGs4YzV1ZTdk","130480001036A"
"MTYwdDFkM3BhY3FnMzozNjgzMWYyYWxqNzJk","1306900420675"
"MTYxOXZlbjlnN2s0bTo0cTliNG91ZW9qYnVz","1304800010251"
"MTYya3FpZGhtYjA2ZDozMnEycGZjMjIwY2dz","1304800010251"
"MTYydG5wYzNkZnZobTpkNHBicGwzbG5vcms0","1304800010976"
"MTYyN281b25wN2FkODpibHZmdmUxbWpvcjdk","1304800010919"
"MTYzMXJpZXNnYXVwYzo5cHFnYzZlcnI5azNw","1304800011052"
"MTZ0bmkyNG9jcWI4Yzo3dGJjZWtxaW9ubzJp",NA
"MTZ2ZThpa3U3ajNjazpmaDg0M29oOWhkM24x",NA
"MTZhcm50bXRvY3NyNTpkanY1ZmRtNzJma2xp","1305100101128"
"MTZiaWcycnY4ZHNqbzozZG04dWVnM2dtMm0x","1304800010285"
"MTZidXVuYXNsdWo1dTpjdm1mNmVoN2cwazA3","1304800010139"
"MTZiMWhzZWx1a3FqMjozZmw2czhhbDcxdGw4","1304800011048"
"MTZjOHI5bWo1OWxldjpraWM1djlrMDBtcGE=","1306900420567"
"MTZkcjdncjFxbTF0MDoxbGxhdTc2MmNobmc0","1304800010124"
"MTZnbnB0dTA3NDFwOTozajVxdm1lMHIyamY=","1304800011052"
